threshold,file_rate_threshold,healthy_file_false_alarm_rate,defective_file_detection_rate,healthy_row_false_alarm_rate,defective_row_detection_rate,row_roc_auc,objective,w_pca,w_iso,w_maha
4.255887603759765,0.001,0.36363636363636365,1.0,0.0010055389378006378,0.008700252777614485,0.6503819436472159,0.5091539614954315,0.2,0.8,0.0
5.567476153373719,0.005,0.36363636363636365,1.0,0.007004877993667364,0.02327905472929281,0.6427668564785719,0.508237142184849,0.4,0.6,0.0
7.321121788024902,0.005,0.36363636363636365,1.0,0.007004877993667364,0.023420139909470342,0.640042205631577,0.5075771422501268,0.6,0.4,0.0
4.255887603759765,0.005,0.0,0.5714285714285714,0.0010055389378006378,0.008700252777614485,0.6503819436472159,0.5065565588980289,0.2,0.8,0.0
2.0359039306640625,0.02,0.2727272727272727,0.8571428571428571,0.010004547521600727,0.04731056375286579,0.6633997987568214,0.4943222481244384,0.0,1.0,0.0
5.2879981100559235,0.02,0.2727272727272727,0.8571428571428571,0.020003445948045272,0.044136147198871316,0.640042205631577,0.4860069076747392,0.6,0.4,0.0
6.715806078910828,0.02,0.2727272727272727,0.8571428571428571,0.020003445948045272,0.041302686496972545,0.6396164705796116,0.48547545480646304,0.8,0.2,0.0
8.133609771728516,0.02,0.2727272727272727,0.8571428571428571,0.020003445948045272,0.03999764858033038,0.6226372887111908,0.48103490365186163,1.0,0.0,0.0
2.3731372356414795,0.01,0.18181818181818182,0.7142857142857143,0.005101132926033572,0.02144494738698489,0.6633997987568214,0.4693451665107477,0.0,1.0,0.0
2.3753411769866943,0.01,0.18181818181818182,0.7142857142857143,0.004931660071348072,0.021139262829933572,0.6633997987568214,0.4693332083981271,0.0,1.0,0.0
2.693647575378418,0.03,0.18181818181818182,0.7142857142857143,0.017043320086205193,0.056974898595026746,0.6503819436472159,0.4690317579825182,0.2,0.8,0.0
4.020144653320313,0.005,0.18181818181818182,0.7142857142857143,0.0030053186230895464,0.01917582740579625,0.6503819436472159,0.46616949759675674,0.2,0.8,0.0
